date,cal_holiday,weather_temp,weather_rain_1h,weather_snow_1h,weather_clouds_all,weather_main,weather_description,traffic_volume
2017-05-12 06:00:00,None,278.09,0,0,1,Clear,sky is clear,5752
2017-05-12 07:00:00,None,278.59,0,0,20,Clouds,few clouds,6815
2017-05-12 08:00:00,None,282.4,0,0,20,Clouds,few clouds,5604
2017-05-12 09:00:00,None,285.71,0,0,1,Clear,sky is clear,5175
2017-05-12 10:00:00,None,288.89,0,0,5,Clear,sky is clear,4913
2017-05-12 11:00:00,None,291.08,0,0,20,Clouds,few clouds,5267
2017-05-12 12:00:00,None,292.02,0,0,20,Clouds,few clouds,5367
2017-05-12 13:00:00,None,292.88,0,0,40,Clouds,scattered clouds,5426
2017-05-12 14:00:00,None,294.15,0,0,75,Clouds,broken clouds,5573
2017-05-12 15:00:00,None,294.71,0,0,75,Clouds,broken clouds,5877
2017-05-12 16:00:00,None,295.21,0,0,1,Clear,sky is clear,6141
2017-05-12 17:00:00,None,295.81,0,0,40,Clouds,scattered clouds,5258
2017-05-12 18:00:00,None,296.21,0,0,40,Clouds,scattered clouds,4970
2017-05-12 19:00:00,None,296.34,0,0,75,Clouds,broken clouds,4373
2017-05-12 20:00:00,None,295.28,0,0,40,Clouds,scattered clouds,3626
2017-05-12 21:00:00,None,293.4,0,0,75,Clouds,broken clouds,3206
2017-05-12 22:00:00,None,292.4,0,0,40,Clouds,scattered clouds,2864
2017-05-12 23:00:00,None,291.89,0,0,40,Clouds,scattered clouds,2938
2017-05-13 00:00:00,None,291.16,0,0,40,Clouds,scattered clouds,2261
2017-05-13 01:00:00,None,290.09,0,0,1,Clear,sky is clear,925
2017-05-13 02:00:00,None,289.04,0,0,1,Clear,sky is clear,700
2017-05-13 03:00:00,None,287.72,0,0,1,Clear,sky is clear,389
2017-05-13 04:00:00,None,287.03,0,0,40,Clouds,scattered clouds,393
2017-05-13 05:00:00,None,286.72,0,0,1,Clear,sky is clear,652
2017-05-13 06:00:00,None,285.72,0,0,40,Clouds,scattered clouds,1320
2017-05-13 07:00:00,None,285.09,0,0,20,Clouds,few clouds,2087
2017-05-13 08:00:00,None,286.29,0,0,5,Clear,sky is clear,3251
2017-05-13 09:00:00,None,288.35,0,0,5,Clear,sky is clear,4082
2017-05-13 10:00:00,None,290.15,0,0,1,Clear,sky is clear,4407
2017-05-13 11:00:00,None,292.08,0,0,5,Clear,sky is clear,4794
2017-05-13 12:00:00,None,293.79,0,0,1,Clear,sky is clear,4972
2017-05-13 13:00:00,None,295.29,0,0,5,Clear,sky is clear,4918
2017-05-13 14:00:00,None,296.42,0,0,1,Clear,sky is clear,4759
2017-05-13 15:00:00,None,297.42,0,0,5,Clear,sky is clear,4693
2017-05-13 16:00:00,None,298.35,0,0,5,Clear,sky is clear,4879
2017-05-13 17:00:00,None,299.02,0,0,5,Haze,haze,4517
2017-05-13 18:00:00,None,299.42,0,0,5,Haze,haze,3999
2017-05-13 19:00:00,None,299.15,0,0,1,Clear,sky is clear,3640
2017-05-13 20:00:00,None,297.56,0,0,5,Clear,sky is clear,3319
2017-05-13 21:00:00,None,295.16,0,0,5,Clear,sky is clear,3270
2017-05-13 22:00:00,None,293.36,0,0,5,Clear,sky is clear,3327
2017-05-13 23:00:00,None,291.69,0,0,1,Clear,sky is clear,2267
2017-05-14 00:00:00,None,290.82,0,0,1,Clear,sky is clear,1621
2017-05-14 01:00:00,None,290.15,0,0,1,Clear,sky is clear,931
2017-05-14 02:00:00,None,288.59,0,0,1,Clear,sky is clear,628
2017-05-14 03:00:00,None,287.47,0,0,1,Clear,sky is clear,410
2017-05-14 04:00:00,None,286.76,0,0,1,Clear,sky is clear,382
2017-05-14 05:00:00,None,285.75,0,0,1,Clear,sky is clear,746
2017-05-14 06:00:00,None,284.95,0,0,1,Clear,sky is clear,1273
2017-05-14 07:00:00,None,285.15,0,0,1,Clear,sky is clear,1411
2017-05-14 08:00:00,None,286.79,0,0,1,Clear,sky is clear,2271
2017-05-14 09:00:00,None,289.08,0,0,5,Clear,sky is clear,3214
2017-05-14 10:00:00,None,291.79,0,0,1,Clear,sky is clear,4037
2017-05-14 11:00:00,None,294.08,0,0,40,Clouds,scattered clouds,4535
2017-05-14 12:00:00,None,296.15,0,0,1,Clear,sky is clear,4589
2017-05-14 13:00:00,None,297.75,0,0,40,Clouds,scattered clouds,4343
2017-05-14 14:00:00,None,299.08,0,0,1,Clear,sky is clear,4458
2017-05-14 15:00:00,None,300.15,0,0,1,Clear,sky is clear,4658
2017-05-14 16:00:00,None,300.75,0,0,40,Clouds,scattered clouds,4855
2017-05-14 17:00:00,None,300.87,0,0,1,Clear,sky is clear,4488
2017-05-14 18:00:00,None,300.89,0,0,40,Clouds,scattered clouds,4134
2017-05-14 19:00:00,None,300.42,0,0,40,Clouds,scattered clouds,3743
2017-05-14 20:00:00,None,299.56,0,0,40,Clouds,scattered clouds,4338
2017-05-14 21:00:00,None,297.82,0,0,40,Clouds,scattered clouds,2820
2017-05-14 22:00:00,None,296.09,0,0,5,Clear,sky is clear,2048
2017-05-14 23:00:00,None,294.69,0,0,1,Clear,sky is clear,1157
2017-05-15 00:00:00,None,293.56,0,0,1,Clear,sky is clear,632
2017-05-15 01:00:00,None,292.83,0,0,1,Clear,sky is clear,384
2017-05-15 02:00:00,None,292.16,0,0,1,Clear,sky is clear,268
2017-05-15 03:00:00,None,291.36,0,0,1,Clear,sky is clear,359
2017-05-15 04:00:00,None,290.29,0,0,1,Clear,sky is clear,793
2017-05-15 05:00:00,None,289.89,0,0,1,Clear,sky is clear,2699
2017-05-15 06:00:00,None,288.89,0,0,1,Clear,sky is clear,5723
2017-05-15 07:00:00,None,288.49,0,0,1,Clear,sky is clear,6591
2017-05-15 08:00:00,None,288.82,0,0,1,Clear,sky is clear,5836
2017-05-15 09:00:00,None,289.55,0,0,1,Clear,sky is clear,4786
2017-05-15 10:00:00,None,291.01,0,0,90,Clouds,overcast clouds,4412
2017-05-15 11:00:00,None,291.68,0,0,40,Thunderstorm,proximity thunderstorm,4619
2017-05-15 12:00:00,None,292.08,0,0,90,Thunderstorm,proximity thunderstorm,4768
2017-05-15 13:00:00,None,292.75,0,0,90,Thunderstorm,proximity thunderstorm,4601
2017-05-15 14:00:00,None,289.96,0,0,90,Thunderstorm,proximity thunderstorm,4506
2017-05-15 15:00:00,None,288.58,0,0,75,Rain,heavy intensity rain,5388
2017-05-15 16:00:00,None,289.88,0,0,75,Rain,light rain,6083
2017-05-15 17:00:00,None,291.15,0,0,40,Clouds,scattered clouds,5714
2017-05-15 18:00:00,None,292.15,0,0,40,Clouds,scattered clouds,4212
2017-05-15 19:00:00,None,292.75,0,0,40,Clouds,scattered clouds,3203
2017-05-15 20:00:00,None,291.65,0,0,1,Clear,sky is clear,2734
2017-05-15 21:00:00,None,290.89,0,0,1,Haze,haze,2607
2017-05-15 22:00:00,None,289.49,0,0,1,Clear,sky is clear,1877
2017-05-15 23:00:00,None,288.76,0,0,1,Clear,sky is clear,1008
2017-05-16 00:00:00,None,288.16,0,0,1,Clear,sky is clear,624
2017-05-16 01:00:00,None,287.62,0,0,1,Thunderstorm,proximity thunderstorm,366
2017-05-16 02:00:00,None,287.75,0,0,40,Thunderstorm,proximity thunderstorm,261
2017-05-16 03:00:00,None,288.35,0,0,40,Thunderstorm,proximity thunderstorm,347
2017-05-16 04:00:00,None,288.62,0,0,90,Thunderstorm,proximity thunderstorm,851
2017-05-16 05:00:00,None,289.22,0,0,40,Thunderstorm,thunderstorm,2604
2017-05-16 06:00:00,None,289.82,0,0,40,Thunderstorm,thunderstorm,5847
2017-05-16 07:00:00,None,289.89,0,0,40,Rain,light rain,6326
2017-05-16 08:00:00,None,289.96,0,0,90,Rain,light rain,5490
2017-05-16 09:00:00,None,290.75,0,0,90,Thunderstorm,proximity thunderstorm,5166
2017-05-16 10:00:00,None,290.75,0,0,90,Rain,moderate rain,4398
2017-05-16 11:00:00,None,291.48,0,0,40,Rain,moderate rain,4754
2017-05-16 12:00:00,None,293.02,0,0,90,Rain,light rain,4630
2017-05-16 13:00:00,None,295.68,0,0,75,Clouds,broken clouds,4753
2017-05-16 14:00:00,None,297.52,0,0,75,Clouds,broken clouds,4934
2017-05-16 15:00:00,None,299.34,0,0,75,Clouds,broken clouds,5735
2017-05-16 16:00:00,None,299.75,0,0,75,Thunderstorm,proximity thunderstorm,6357
2017-05-16 17:00:00,None,298.65,0,0,40,Thunderstorm,proximity thunderstorm,6098
2017-05-16 18:00:00,None,298.61,0,0,40,Rain,light rain,4632
2017-05-16 19:00:00,None,298.52,0,0,40,Clouds,scattered clouds,3382
2017-05-16 20:00:00,None,298.29,0,0,40,Clouds,scattered clouds,2871
2017-05-16 21:00:00,None,296.49,0,0,40,Mist,mist,2720
2017-05-16 22:00:00,None,294.89,0,0,1,Mist,mist,2129
2017-05-16 23:00:00,None,293.56,0,0,90,Mist,mist,1394
2017-05-17 00:00:00,None,292.49,0,0,40,Clouds,scattered clouds,722
2017-05-17 01:00:00,None,291.21,0,0,90,Thunderstorm,thunderstorm,440
2017-05-17 02:00:00,None,290.48,0,0,90,Thunderstorm,thunderstorm with light rain,287
2017-05-17 03:00:00,None,290.08,0,0,90,Rain,moderate rain,341
2017-05-17 04:00:00,None,289.75,0,0,90,Rain,heavy intensity rain,832
2017-05-17 05:00:00,None,289.68,0,0,75,Rain,heavy intensity rain,2787
2017-05-17 06:00:00,None,289.55,0,0,90,Rain,moderate rain,5768
2017-05-17 07:00:00,None,289.72,0,0,90,Mist,mist,6863
2017-05-17 08:00:00,None,289.75,0,0,90,Rain,light rain,5822
2017-05-17 09:00:00,None,289.88,0,0,90,Rain,light rain,5127
2017-05-17 10:00:00,None,290.22,0,0,90,Rain,proximity shower rain,4517
2017-05-17 11:00:00,None,291.02,0,0,90,Rain,moderate rain,4666
2017-05-17 12:00:00,None,291.75,0,0,90,Rain,proximity shower rain,4990
2017-05-17 13:00:00,None,292.09,0,0,90,Rain,proximity shower rain,4789
2017-05-17 14:00:00,None,292.62,0,0,90,Rain,proximity shower rain,5185
2017-05-17 15:00:00,None,293.15,0,0,40,Rain,proximity shower rain,5590
2017-05-17 16:00:00,None,292.75,0,0,90,Rain,moderate rain,6426
2017-05-17 17:00:00,None,292.09,0,0,90,Rain,moderate rain,5763
2017-05-17 18:00:00,None,291.35,0,0,90,Rain,moderate rain,4864
2017-05-17 19:00:00,None,290.56,0,0,90,Drizzle,light intensity drizzle,3136
2017-05-17 20:00:00,None,288.89,0,0,90,Thunderstorm,proximity thunderstorm,2733
2017-05-17 21:00:00,None,287.88,0,0,90,Thunderstorm,proximity thunderstorm,2348
2017-05-17 22:00:00,None,286.95,0,0,90,Rain,heavy intensity rain,2194
2017-05-17 23:00:00,None,285.75,0,0,90,Rain,heavy intensity rain,1328
2017-05-18 00:00:00,None,285.15,0,0,90,Rain,moderate rain,646
2017-05-18 01:00:00,None,284.79,0,0,90,Rain,heavy intensity rain,353
2017-05-18 02:00:00,None,284.29,0,0,90,Rain,heavy intensity rain,278
2017-05-18 03:00:00,None,283.51,0,0,90,Rain,heavy intensity rain,339
2017-05-18 04:00:00,None,283.09,0,0,90,Rain,heavy intensity rain,836
2017-05-18 05:00:00,None,282.55,0,0,90,Rain,moderate rain,2829
2017-05-18 06:00:00,None,282.01,0,0,90,Rain,moderate rain,5656
2017-05-18 07:00:00,None,281.77,0,0,90,Rain,moderate rain,6530
2017-05-18 08:00:00,None,281.83,0,0,90,Rain,moderate rain,6156
2017-05-18 09:00:00,None,282.27,0,0,90,Rain,light rain,5388
2017-05-18 10:00:00,None,282.46,0,0,90,Rain,light rain,4682
2017-05-18 11:00:00,None,282.95,0,0,90,Rain,light rain,4915
2017-05-18 12:00:00,None,283.08,0,0,90,Rain,light rain,4862
2017-05-18 13:00:00,None,283.61,0,0,75,Rain,light rain,4904
2017-05-18 14:00:00,None,284.09,0,0,90,Clouds,overcast clouds,5169
2017-05-18 15:00:00,None,284.62,0,0,90,Clouds,overcast clouds,5700
2017-05-18 16:00:00,None,284.65,0,0,90,Clouds,overcast clouds,6267
2017-05-18 17:00:00,None,284.88,0,0,90,Clouds,overcast clouds,5963
2017-05-18 18:00:00,None,284.84,0,0,90,Clouds,overcast clouds,4893
2017-05-18 19:00:00,None,284.75,0,0,90,Clouds,overcast clouds,3678
2017-05-18 20:00:00,None,285.01,0,0,90,Clouds,overcast clouds,3240
2017-05-18 21:00:00,None,283.9,0,0,1,Clear,sky is clear,3402
2017-05-18 22:00:00,None,281.96,0,0,40,Clouds,scattered clouds,2864
2017-05-18 23:00:00,None,281.09,0,0,1,Clear,sky is clear,1365
2017-05-19 00:00:00,None,280.49,0,0,1,Clear,sky is clear,797
2017-05-19 01:00:00,None,280.09,0,0,1,Mist,mist,441
2017-05-19 02:00:00,None,279.62,0,0,1,Clear,sky is clear,344
2017-05-19 03:00:00,None,279.75,0,0,1,Clear,sky is clear,375
2017-05-19 04:00:00,None,279.88,0,0,1,Clear,sky is clear,777
2017-05-19 05:00:00,None,279.82,0,0,1,Clear,sky is clear,2672
2017-05-19 06:00:00,None,279.35,0,0,1,Clear,sky is clear,5484
2017-05-19 07:00:00,None,279.02,0,0,1,Clear,sky is clear,6490
2017-05-19 08:00:00,None,279.48,0,0,90,Clouds,overcast clouds,4695
2017-05-19 09:00:00,None,280.15,0,0,90,Clouds,overcast clouds,4956
2017-05-19 10:00:00,None,280.95,0,0,90,Clouds,overcast clouds,4620
2017-05-19 11:00:00,None,281.41,0,0,90,Clouds,overcast clouds,4837
2017-05-19 12:00:00,None,282.36,0,0,1,Clear,sky is clear,5078
2017-05-19 13:00:00,None,283.09,0,0,1,Clear,sky is clear,5061
2017-05-19 14:00:00,None,284.09,0,0,1,Clear,sky is clear,5170
2017-05-19 15:00:00,None,284.62,0,0,1,Clear,sky is clear,5880
2017-05-19 16:00:00,None,285.22,0,0,40,Clouds,scattered clouds,6352
2017-05-19 17:00:00,None,285.51,0,0,1,Clear,sky is clear,5970
2017-05-19 18:00:00,None,285.62,0,0,75,Clouds,broken clouds,5043
2017-05-19 19:00:00,None,285.42,0,0,90,Clouds,overcast clouds,3957
2017-05-19 20:00:00,None,284.78,0,0,90,Clouds,overcast clouds,3163
2017-05-19 21:00:00,None,284.62,0,0,90,Clouds,overcast clouds,3201
2017-05-19 22:00:00,None,284.44,0,0,90,Clouds,overcast clouds,3220
2017-05-19 23:00:00,None,283.75,0,0,90,Clouds,overcast clouds,1919
2017-05-20 00:00:00,None,283.42,0,0,90,Clouds,overcast clouds,1279
2017-05-20 01:00:00,None,283.09,0,0,90,Clouds,overcast clouds,795
2017-05-20 02:00:00,None,282.69,0,0,90,Clouds,overcast clouds,557
2017-05-20 03:00:00,None,282.42,0,0,90,Clouds,overcast clouds,379
2017-05-20 04:00:00,None,282.15,0,0,75,Clouds,broken clouds,414
2017-05-20 05:00:00,None,281.84,0,0,90,Clouds,overcast clouds,688
2017-05-20 06:00:00,None,281.55,0,0,90,Drizzle,light intensity drizzle,1271
2017-05-20 07:00:00,None,281.44,0,0,90,Clouds,overcast clouds,2113
2017-05-20 08:00:00,None,280.75,0,0,90,Rain,moderate rain,2994
2017-05-20 09:00:00,None,280.09,0,0,90,Rain,moderate rain,3729
2017-05-20 10:00:00,None,279.89,0,0,90,Rain,moderate rain,3990
2017-05-20 11:00:00,None,279.29,0,0,90,Rain,heavy intensity rain,3998
2017-05-20 12:00:00,None,279.15,0,0,90,Rain,heavy intensity rain,4397
2017-05-20 13:00:00,None,279.02,0,0,90,Rain,moderate rain,4219
2017-05-20 14:00:00,None,279.42,0,0,90,Rain,moderate rain,4260
2017-05-20 15:00:00,None,279.88,0,0,90,Rain,moderate rain,4324
2017-05-20 16:00:00,None,280.22,0,0,90,Rain,moderate rain,4278
2017-05-20 17:00:00,None,280.69,0,0,90,Rain,moderate rain,3986
2017-05-20 18:00:00,None,281.02,0,0,90,Drizzle,drizzle,3770
2017-05-20 19:00:00,None,281.28,0,0,90,Rain,moderate rain,3446
2017-05-20 20:00:00,None,281.62,0,0,90,Rain,moderate rain,2967
2017-05-20 21:00:00,None,281.62,0,0,90,Drizzle,drizzle,2980
2017-05-20 22:00:00,None,281.68,0,0,90,Drizzle,drizzle,3062
2017-05-20 23:00:00,None,281.95,0,0,90,Drizzle,heavy intensity drizzle,2056
2017-05-21 00:00:00,None,282.22,0,0,90,Drizzle,drizzle,1299
2017-05-21 01:00:00,None,282.62,0,0,90,Drizzle,heavy intensity drizzle,759
2017-05-21 02:00:00,None,282.82,0,0,90,Mist,mist,643
2017-05-21 03:00:00,None,282.89,0,0,90,Mist,mist,403
2017-05-21 04:00:00,None,283.09,0,0,90,Mist,mist,333
2017-05-21 05:00:00,None,283.22,0,0,90,Rain,light rain,559
2017-05-21 06:00:00,None,282.95,0,0,90,Rain,light rain,955
2017-05-21 07:00:00,None,282.62,0,0,90,Rain,light rain,1190
2017-05-21 08:00:00,None,282.49,0,0,90,Mist,mist,1970
2017-05-21 09:00:00,None,282.42,0,0,90,Mist,mist,2888
2017-05-21 10:00:00,None,282.75,0,0,90,Mist,mist,3629
2017-05-21 11:00:00,None,283.01,0,0,90,Mist,mist,4238
2017-05-21 12:00:00,None,283.15,0,0,90,Drizzle,light intensity drizzle,4689
2017-05-21 13:00:00,None,283.15,0,0,90,Rain,heavy intensity rain,4461
2017-05-21 14:00:00,None,282.75,0,0,90,Rain,light rain,4331
2017-05-21 15:00:00,None,282.65,0,0,90,Mist,mist,4881
2017-05-21 16:00:00,None,282.46,0,0,90,Drizzle,light intensity drizzle,4718
2017-05-21 17:00:00,None,281.94,0,0,90,Haze,haze,4547
2017-05-21 18:00:00,None,281.68,0,0,90,Rain,light rain,3950
2017-05-21 19:00:00,None,281.4,0,0,90,Drizzle,drizzle,3161
2017-05-21 20:00:00,None,281.21,0,0,90,Rain,light rain,2723
2017-05-21 21:00:00,None,281.03,0,0,90,Drizzle,drizzle,2238
2017-05-21 22:00:00,None,280.75,0,0,90,Drizzle,drizzle,1730
2017-05-21 23:00:00,None,280.72,0,0,90,Drizzle,drizzle,1039
2017-05-22 00:00:00,None,280.86,0,0,90,Drizzle,drizzle,581
2017-05-22 01:00:00,None,280.75,0,0,75,Drizzle,light intensity drizzle,431
2017-05-22 02:00:00,None,280.62,0,0,1,Drizzle,light intensity drizzle,341
2017-05-22 03:00:00,None,280.48,0,0,90,Drizzle,drizzle,367
2017-05-22 04:00:00,None,280.09,0,0,90,Clouds,overcast clouds,821
2017-05-22 05:00:00,None,280.09,0,0,1,Clear,sky is clear,2791
2017-05-22 06:00:00,None,280.02,0,0,1,Clear,sky is clear,5783
2017-05-22 07:00:00,None,280.22,0,0,1,Clear,sky is clear,6350
2017-05-22 08:00:00,None,281.86,0,0,40,Clouds,scattered clouds,6030
2017-05-22 09:00:00,None,283.88,0,0,40,Clouds,scattered clouds,4716
2017-05-22 10:00:00,None,285.48,0,0,40,Clouds,scattered clouds,4373
2017-05-22 11:00:00,None,286.95,0,0,40,Clouds,scattered clouds,4392
2017-05-22 12:00:00,None,288.08,0,0,40,Clouds,scattered clouds,4613
2017-05-22 13:00:00,None,288.89,0,0,40,Clouds,scattered clouds,4677
2017-05-22 14:00:00,None,289.69,0,0,75,Clouds,broken clouds,4957
2017-05-22 15:00:00,None,290.15,0,0,1,Clear,sky is clear,5462
2017-05-22 16:00:00,None,290.88,0,0,40,Clouds,scattered clouds,6328
2017-05-22 17:00:00,None,290.95,0,0,40,Clouds,scattered clouds,5770
2017-05-22 18:00:00,None,290.69,0,0,40,Clouds,scattered clouds,4175
2017-05-22 19:00:00,None,290.15,0,0,75,Clouds,broken clouds,3260
2017-05-22 20:00:00,None,289.09,0,0,40,Clouds,scattered clouds,2783
2017-05-22 21:00:00,None,287.49,0,0,40,Clouds,scattered clouds,2575
2017-05-22 22:00:00,None,286.36,0,0,75,Rain,light rain,1772
2017-05-22 23:00:00,None,285.43,0,0,75,Rain,light rain,1137
2017-05-23 00:00:00,None,284.76,0,0,40,Rain,moderate rain,772
2017-05-23 01:00:00,None,283.6,0,0,1,Rain,light rain,446
2017-05-23 02:00:00,None,283.16,0,0,40,Rain,moderate rain,300
2017-05-23 03:00:00,None,282.78,0,0,40,Rain,moderate rain,357
2017-05-23 04:00:00,None,282.91,0,0,75,Drizzle,light intensity drizzle,829
2017-05-23 05:00:00,None,282.75,0,0,1,Clear,sky is clear,2913
2017-05-23 06:00:00,None,282.69,0,0,40,Clouds,scattered clouds,5930
2017-05-23 07:00:00,None,282.42,0,0,90,Clouds,overcast clouds,6873
2017-05-23 08:00:00,None,282.82,0,0,90,Rain,light rain,5968
2017-05-23 09:00:00,None,283.28,0,0,90,Rain,light rain,5082
2017-05-23 10:00:00,None,284.52,0,0,90,Drizzle,light intensity drizzle,4324
2017-05-23 11:00:00,None,285.55,0,0,90,Rain,light rain,4517
2017-05-23 12:00:00,None,286.28,0,0,90,Rain,light rain,4695
2017-05-23 13:00:00,None,286.75,0,0,90,Rain,light rain,4771
2017-05-23 14:00:00,None,287.58,0,0,90,Rain,light rain,4997
2017-05-23 15:00:00,None,287.65,0,0,90,Rain,proximity shower rain,5762
2017-05-23 16:00:00,None,288.02,0,0,75,Rain,proximity shower rain,6349
2017-05-23 17:00:00,None,287.65,0,0,75,Rain,light rain,5837
2017-05-23 18:00:00,None,288.02,0,0,75,Clouds,broken clouds,4256
2017-05-23 19:00:00,None,288.09,0,0,75,Rain,proximity shower rain,3299
2017-05-23 20:00:00,None,287.28,0,0,40,Drizzle,light intensity drizzle,2936
2017-05-23 21:00:00,None,286.82,0,0,40,Rain,light rain,3205
2017-05-23 22:00:00,None,285.89,0,0,1,Rain,light rain,1929
2017-05-23 23:00:00,None,285.22,0,0,40,Clouds,scattered clouds,1110
2017-05-24 00:00:00,None,284.35,0,0,1,Clear,sky is clear,649
2017-05-24 01:00:00,None,283.49,0,0,1,Clear,sky is clear,434
2017-05-24 02:00:00,None,282.53,0,0,1,Clear,sky is clear,302
2017-05-24 03:00:00,None,281.84,0,0,75,Clouds,broken clouds,337
2017-05-24 04:00:00,None,281.65,0,0,40,Clouds,scattered clouds,875
2017-05-24 05:00:00,None,281.27,0,0,1,Clear,sky is clear,3006
2017-05-24 06:00:00,None,281.09,0,0,1,Clear,sky is clear,5982
2017-05-24 07:00:00,None,281.46,0,0,75,Clouds,broken clouds,6832
2017-05-24 08:00:00,None,282.08,0,0,90,Clouds,overcast clouds,6042
2017-05-24 09:00:00,None,283.35,0,0,90,Clouds,overcast clouds,5109
2017-05-24 10:00:00,None,284.21,0,0,75,Clouds,broken clouds,4398
2017-05-24 11:00:00,None,285.54,0,0,90,Clouds,overcast clouds,4541
2017-05-24 12:00:00,None,287.02,0,0,75,Clouds,broken clouds,4747
2017-05-24 13:00:00,None,287.36,0,0,40,Clouds,scattered clouds,4728
2017-05-24 14:00:00,None,287.75,0,0,90,Clouds,overcast clouds,5087
2017-05-24 15:00:00,None,288.21,0,0,90,Clouds,overcast clouds,5604
2017-05-24 16:00:00,None,288.61,0,0,75,Clouds,broken clouds,6607
2017-05-24 17:00:00,None,289.15,0,0,75,Clouds,broken clouds,6011
2017-05-24 18:00:00,None,289.15,0,0,90,Clouds,overcast clouds,4379
2017-05-24 19:00:00,None,289.08,0,0,90,Clouds,overcast clouds,3759
2017-05-24 20:00:00,None,288.88,0,0,90,Clouds,overcast clouds,3084
2017-05-24 21:00:00,None,287.9,0,0,90,Clouds,overcast clouds,2753
2017-05-24 22:00:00,None,286.87,0,0,40,Clouds,scattered clouds,3360
2017-05-24 23:00:00,None,286.3,0,0,90,Clouds,overcast clouds,1863
2017-05-25 00:00:00,None,285.65,0,0,90,Clouds,overcast clouds,706
2017-05-25 01:00:00,None,285.16,0,0,40,Clouds,scattered clouds,425
2017-05-25 02:00:00,None,283.99,0,0,40,Clouds,scattered clouds,292
2017-05-25 03:00:00,None,282.28,0,0,1,Mist,mist,365
2017-05-25 04:00:00,None,281.56,0,0,1,Mist,mist,870
2017-05-25 05:00:00,None,281.08,0,0,1,Mist,mist,2925
2017-05-25 06:00:00,None,280.88,0,0,1,Mist,mist,5898
2017-05-25 07:00:00,None,282.01,0,0,1,Mist,mist,6500
2017-05-25 08:00:00,None,284.28,0,0,1,Clear,sky is clear,5277
2017-05-25 09:00:00,None,286.48,0,0,1,Clear,sky is clear,5251
2017-05-25 10:00:00,None,288.48,0,0,1,Clear,sky is clear,4668
2017-05-25 11:00:00,None,289.88,0,0,75,Clouds,broken clouds,4824
2017-05-25 12:00:00,None,290.58,0,0,75,Clouds,broken clouds,4879
2017-05-25 13:00:00,None,291.35,0,0,75,Clouds,broken clouds,4916
2017-05-25 14:00:00,None,292.15,0,0,75,Clouds,broken clouds,5132
2017-05-25 15:00:00,None,292.95,0,0,40,Clouds,scattered clouds,5814
2017-05-25 16:00:00,None,293.68,0,0,75,Clouds,broken clouds,6324
2017-05-25 17:00:00,None,293.68,0,0,40,Rain,light rain,5997
2017-05-25 18:00:00,None,294.15,0,0,40,Clouds,scattered clouds,4659
2017-05-25 19:00:00,None,294.02,0,0,40,Clouds,scattered clouds,3611
2017-05-25 20:00:00,None,292.84,0,0,40,Clouds,scattered clouds,3329
2017-05-25 21:00:00,None,291.55,0,0,75,Drizzle,light intensity drizzle,2876
2017-05-25 22:00:00,None,290.84,0,0,75,Rain,light rain,2249
2017-05-25 23:00:00,None,290.09,0,0,40,Rain,light rain,1282
2017-05-26 00:00:00,None,289.42,0,0,40,Rain,light rain,808
2017-05-26 01:00:00,None,289.28,0,0,40,Clouds,scattered clouds,454
2017-05-26 02:00:00,None,289.37,0,0,75,Clouds,broken clouds,367
2017-05-26 03:00:00,None,289.29,0,0,40,Clouds,scattered clouds,432
2017-05-26 04:00:00,None,289.15,0,0,40,Clouds,scattered clouds,833
2017-05-26 05:00:00,None,289.29,0,0,1,Clear,sky is clear,2612
2017-05-26 06:00:00,None,288.81,0,0,1,Clear,sky is clear,5179
2017-05-26 07:00:00,None,288.88,0,0,40,Clouds,scattered clouds,5985
2017-05-26 08:00:00,None,289.61,0,0,90,Clouds,overcast clouds,5118
2017-05-26 09:00:00,None,290.62,0,0,1,Clear,sky is clear,4933
2017-05-26 10:00:00,None,291.55,0,0,90,Clouds,overcast clouds,4475
